,Poste,Cote,Nom,Titula,Entres,Buts,Moyenne,Match1,Match2,Match3,Match4,Match5,Match6,Match7,Match8,Match9,Match10,Match11,Match12,Match13,Match14,Match15,Match16,Match17,Match18,Match19,Match20,Match21,Match22,Match23,Match24,Match25,Match26,Match27,Match28,Match29,Match30,Match31,Match32,Match33,Match34,Match35,Match36,Match37,Match38,team,var
1,G,5.0,Valette Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
2,G,1.0,Sourzac Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
3,D,9.0,Alakouch Sofiane,23.0,2.0,1.0,4.78,4.5,5.0,5.0,4.5,4.5,4.5,,4.0,5.0,4.5,5.0,,,,,5.0,7.5,4.0,5.5,6.0,,3.0,5.0,,5.0,3.5,,4.0,5.0,,,,,4.0,5.0,6.0,4.5,,NO,0.7933333333333333
4,D,14.0,Briancon Anthony,33.0,,2.0,5.136363636363637,6.0,6.0,5.5,3.5,4.0,7.0,,3.0,5.5,4.0,6.5,7.0,6.0,6.5,6.5,5.5,5.5,3.5,2.5,5.5,4.5,4.0,6.0,,6.0,4.0,3.5,4.0,5.0,5.0,5.5,,,,6.5,6.0,5.5,4.5,NO,1.4573863636363638
5,D,8.0,Landre Loick,19.0,3.0,3.0,5.068181818181818,4.0,6.0,4.0,3.0,5.0,5.0,5.5,,5.5,,5.0,6.5,4.0,,,6.0,5.0,,,7.0,5.0,3.5,7.0,6.0,6.0,4.0,,3.5,5.0,,,,,,,,,,NO,1.2927489177489178
6,D,8.0,Paquiez Gaetan,14.0,6.0,,4.575,5.0,5.0,,3.0,,5.0,5.5,,,,,,4.5,5.5,,5.0,,,3.0,,5.0,4.0,,5.0,,,,,,4.0,5.5,4.0,,3.0,5.0,5.0,5.0,4.5,NO,0.6651315789473683
7,D,7.0,Miguel Florian,12.0,1.0,,4.769230769230769,3.0,,5.0,,4.0,,5.5,,,,,,,,,,,,,,,,,,,,5.5,,,5.0,,4.5,5.5,2.5,5.5,6.0,4.5,5.5,NO,1.1089743589743588
8,D,8.0,Lybohy Herve,15.0,2.0,2.0,4.823529411764706,,,,,4.0,5.0,5.5,4.0,,,,,5.0,7.0,6.5,,,3.5,3.0,,,,,4.5,,,5.5,,6.0,4.0,5.5,4.5,5.0,3.5,,,,,NO,1.2169117647058825
9,D,4.0,Harek Fethi,2.0,1.0,,4.833333333333333,,,,,,,,,,4.0,,,,,,5.5,,,,,,,,5.0,,,,,,,,,,,,,,,NO,0.5833333333333334
10,M,4.0,Diallo Moustapha,6.0,1.0,,4.571428571428571,4.0,6.0,5.5,3.5,,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,1.2023809523809526
11,M,29.0,Savanier Teji,32.0,,6.0,6.03125,6.0,5.5,4.5,6.0,,,,,,7.0,5.0,8.0,6.5,7.0,6.0,6.0,6.5,6.0,3.5,7.5,5.5,4.0,5.5,6.0,8.0,5.0,6.5,6.0,7.5,6.0,6.0,6.5,7.5,2.5,7.5,6.0,,6.0,NO,1.53125
12,M,9.0,Valls Theo,20.0,11.0,,4.951612903225806,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.5,5.5,6.5,5.5,5.0,5.5,,5.0,4.0,4.5,5.5,,5.0,4.5,,5.0,4.0,5.0,,4.5,,5.5,,5.0,3.0,5.0,5.0,5.5,,NO,0.3892473118279571
13,M,11.0,Faitout Maouassa,25.0,2.0,,4.944444444444445,,,,,5.0,,,4.5,4.5,4.0,5.5,6.0,4.0,,6.0,,5.0,4.0,,6.5,4.0,,5.5,5.0,6.0,4.0,,4.5,5.0,5.0,6.0,5.0,5.0,5.0,5.5,6.0,4.5,2.5,NO,0.7756410256410258
14,M,11.0,Bouanga Denis,29.0,6.0,8.0,4.942857142857143,5.0,6.0,4.5,,,,3.5,3.5,5.0,4.0,5.0,8.0,3.5,5.0,7.0,5.5,4.0,5.0,4.0,4.5,5.0,4.0,4.5,4.0,5.5,4.0,7.5,4.5,4.5,5.5,6.5,3.5,5.5,3.0,7.0,5.0,6.5,4.0,NO,1.4966386554621853
15,M,13.0,Ferri Jordan,21.0,3.0,2.0,5.25,,,,,,,,,,,,,,4.5,5.0,6.5,6.0,3.5,3.5,5.5,5.0,5.0,5.5,7.0,6.5,3.0,6.5,4.0,5.5,3.5,5.0,5.5,5.0,,6.5,6.0,6.0,6.0,NO,1.2391304347826086
16,M,14.0,Bobichon Antonin,24.0,6.0,7.0,5.2,,,,6.0,6.0,7.0,5.0,3.0,5.5,5.0,,4.5,,5.0,4.5,5.0,,,4.0,6.0,4.5,4.0,4.5,7.0,6.0,3.5,7.0,5.0,,6.0,6.0,3.5,4.0,3.0,6.0,5.5,7.0,7.0,NO,1.4758620689655175
17,M,,Sainte Luce Theo,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,NO,
18,M,3.0,Valdivia Pierrick,,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,NO,0.0
19,A,6.0,Depres Clement,4.0,13.0,4.0,4.9411764705882355,7.0,4.5,4.0,4.5,4.5,4.5,4.5,,5.5,4.0,4.5,4.5,,4.5,4.5,,4.5,6.5,,8.0,4.0,,,,,,,,,,,,,,,,,,NO,1.3088235294117647
20,A,10.0,Bozok Umut,14.0,11.0,2.0,4.68,4.5,5.0,4.5,4.5,7.0,5.0,2.5,4.5,4.0,4.5,6.5,5.0,3.0,,5.5,7.0,,4.5,4.5,,4.0,4.0,,,,4.5,,4.5,4.5,4.0,,4.5,5.0,,,,,,NO,1.0391666666666666
21,A,18.0,Ripart Renaud,34.0,4.0,8.0,5.328947368421052,7.0,7.0,4.0,5.0,6.0,5.0,4.5,4.5,4.5,4.5,5.5,7.0,5.5,6.0,5.0,4.5,6.0,4.5,3.0,7.0,4.0,5.0,5.0,4.0,5.0,3.5,7.5,6.0,4.5,4.5,6.0,4.5,7.0,3.0,6.5,7.0,7.0,6.5,NO,1.5037339971550499
22,A,9.0,Thioub Sada,28.0,11.0,3.0,5.026315789473684,8.0,7.0,3.5,5.5,4.5,4.0,5.0,3.5,5.0,6.0,5.5,6.5,5.5,4.5,6.0,4.5,4.5,4.5,3.5,7.0,4.5,4.0,4.0,6.5,6.0,5.0,6.0,3.5,5.0,4.0,5.5,5.5,4.5,2.5,5.0,5.5,5.0,5.0,NO,1.2965860597439545
23,A,11.0,Alioui Rachid,11.0,16.0,5.0,4.944444444444445,,,,,,,,5.0,4.0,5.0,6.0,4.5,4.5,4.5,7.0,5.0,5.0,6.5,4.0,5.0,6.0,4.5,4.5,4.5,4.5,,6.0,6.0,5.0,,5.0,3.5,5.0,4.0,,4.0,5.0,,NO,0.6987179487179487
24,A,8.0,Guillaume Baptiste,15.0,9.0,2.0,4.479166666666667,,5.0,4.0,4.0,6.5,4.5,5.5,3.5,5.0,,4.0,5.0,4.5,4.5,,,,,,,,,4.5,7.0,3.5,4.5,4.5,4.0,,4.0,5.0,4.0,4.0,2.5,,,,4.0,NO,0.8799818840579711
