,club,firstname,id,lastname,position,quotation,teamId,ultraPosition,avgRate,sumGoals,currentChampionship,percentageStarter
585,Roma,Ruben,player_465697,Providence,3,1,121,32,-,0.0,5.0,0.0
586,Lazio,,player_465701,Raul Moro,4,2,129,40,-,0.0,5.0,0.0
587,Napoli,Antonio Pio,player_465737,Daniele,1,1,459,10,-,0.0,5.0,0.0
588,Milan,Pierre,player_466041,Kalulu Kyatengwa,2,10,120,21,5.1,1.0,5.0,0.18
589,Roma,Riccardo,player_466075,Calafiori,2,3,121,21,4.5,0.0,5.0,0.0
590,Lazio,,player_466102,Gabriel Pereira Valadares,3,1,129,31,-,0.0,5.0,0.0
591,Torino,Raffaele,player_466123,Spina,2,1,135,20,-,0.0,5.0,0.0
592,Juventus,Alessandro Pio,player_466126,Riccio,2,1,128,20,-,0.0,5.0,0.0
593,Roma,Pietro,player_466135,Boer,1,1,121,10,-,0.0,5.0,0.0
594,Roma,Luca,player_466142,Chierico,3,1,121,31,-,0.0,5.0,0.0
595,Roma,Nicola,player_466147,Zalewski,3,1,121,32,-,0.0,5.0,0.0
596,Roma,Edoardo,player_466148,Bove,3,1,121,31,-,0.0,5.0,0.0
597,Verona,Matteo,player_466149,Cancellieri,4,1,126,40,-,0.0,5.0,0.0
598,Roma,Tommaso,player_466150,Milanese,3,1,121,32,-,0.0,5.0,0.0
599,Roma,Mory,player_466151,Bamba,4,1,121,40,-,0.0,5.0,0.0
600,Parma,Drissa,player_467101,Camara,3,1,131,32,-,0.0,5.0,0.0
601,Verona,Bruno,player_467138,Amione,2,2,126,20,-,0.0,5.0,0.0
602,Crotone,Luis,player_467205,Rojas,3,4,744,32,4.8,0.0,5.0,0.0
603,Spezia,Salvador,player_467208,Ferrer,2,9,2036,21,5.0,0.0,5.0,0.41000000000000003
604,Sampdoria,Lorenzo,player_467209,Avogadri,1,1,603,10,-,0.0,5.0,0.0
605,Lazio,,player_468220,Gabriel Pereira,1,1,129,10,-,0.0,5.0,0.0
606,Spezia,Lucien,player_468426,Agoume,3,4,2036,31,5.4,0.0,5.0,0.29
607,Sampdoria,,player_470329,Kaique Rocha,2,1,603,21,-,0.0,5.0,0.0
608,Verona,Ebrima,player_470501,Colley,3,9,126,32,4.5,0.0,5.0,0.18
609,Lazio,Marco,player_471435,Alia,1,3,129,10,-,0.0,5.0,0.0
610,Bologna,Aaron,player_472713,Hickey,2,7,123,21,4.4,0.0,5.0,0.53
611,Inter,Martín,player_474843,Satriano,4,1,127,40,-,0.0,5.0,0.0
612,Parma,Botond,player_477121,Balogh,2,1,131,20,4.0,0.0,5.0,0.06
613,Roma,Ebrima,player_477632,Darboe,3,1,121,31,-,0.0,5.0,0.0
614,Roma,Felipe Estrella,player_477633,Galeazzi,4,1,121,40,-,0.0,5.0,0.0
615,Roma,Filippo,player_477636,Tripi,2,1,121,20,-,0.0,5.0,0.0
616,Torino,Wilfried Stephane,player_478960,Singo,2,9,135,20,5.1,1.0,5.0,0.59
617,Udinese,Thomas,player_480489,Battistella,3,1,136,31,-,0.0,5.0,0.0
618,Milan,Andreas,player_481509,Jungdal,1,1,120,10,-,0.0,5.0,0.0
619,Lazio,Angelo,player_482120,Ndrecka,2,1,129,21,-,0.0,5.0,0.0
620,Cagliari,,player_482301,Zito,4,2,124,40,-,0.0,5.0,0.0
621,Parma,Redi,player_482545,Kasa,3,1,131,32,-,0.0,5.0,0.0
622,Verona,Matteo,player_483988,Lovato,2,9,126,20,4.8,0.0,5.0,0.53
623,Benevento,Giuseppe,player_484456,Di Serio,4,4,2000,40,4.6,0.0,5.0,0.0
624,Benevento,Christian,player_484457,Pastina,2,2,2000,20,5,0.0,5.0,0.0
625,Lazio,Alessio,player_484471,Furlanetto,1,3,129,10,-,0.0,5.0,0.0
626,Lazio,Alessandro,player_485254,Cerbara,3,1,129,32,-,0.0,5.0,0.0
627,Verona,Iyenoma,player_487053,Destiny Udogie,2,4,126,21,4.8,0.0,5.0,0.0
628,Genoa,Darian,player_487476,Males,4,1,990,40,-,0.0,5.0,0.0
629,Atalanta,Simone,player_487989,Panada,3,1,456,31,-,0.0,5.0,0.0
630,Fiorentina,Christian,player_487991,Dalle Mura,2,1,125,20,-,0.0,5.0,0.0
631,Atalanta,Matteo,player_487992,Ruggeri,2,6,456,21,4.8,0.0,5.0,0.06
632,Inter,Niccolò,player_487994,Squizzato,3,1,127,31,-,0.0,5.0,0.0
633,Inter,,player_488159,Lorenzo Moretti,2,1,127,20,-,0.0,5.0,0.0
634,Milan,Daniel,player_488253,Maldini,3,5,120,32,4.5,0.0,5.0,0.0
635,Milan,Andrea,player_488254,Capone,4,1,120,40,-,0.0,5.0,0.0
636,Milan,Antonio,player_488255,Mionic,3,1,120,31,-,0.0,5.0,0.0
637,Torino,Samuele,player_488443,Vianni,4,1,135,40,-,0.0,5.0,0.0
638,Torino,Krisztofer,player_489245,Horváth,3,1,135,32,-,0.0,5.0,0.0
639,Crotone,Massimiliano,player_489371,Mignogna,2,1,744,20,-,0.0,5.0,0.0
640,Genoa,Giuseppe,player_490747,Caso,4,1,990,40,5,0.0,5.0,0.0
641,Inter,David,player_492860,Wieser,3,1,127,31,-,0.0,5.0,0.0
642,Inter,Edoardo,player_492864,Sottini,2,1,127,20,-,0.0,5.0,0.0
643,Inter,Fabio,player_492865,Cortinovis,2,1,127,20,-,0.0,5.0,0.0
644,Inter,Franco Orlando,player_492866,Vezzoni,3,1,127,31,-,0.0,5.0,0.0
645,Torino,Rosario,player_492870,Cancello,4,1,135,40,-,0.0,5.0,0.0
646,Juventus,Cosimo Marco,player_493112,Da Graca,4,1,128,40,-,0.0,5.0,0.0
647,Juventus,Giovanni Gabriele,player_493116,Garofani,1,1,128,10,-,0.0,5.0,0.0
648,Juventus,Radu,player_493125,Dragusin,2,2,128,20,4.5,0.0,5.0,0.0
649,Atalanta,Amad,player_493250,Diallo,3,4,456,32,4.5,0.0,5.0,0.0
650,Verona,Lorenzo,player_493271,Bertini,4,1,126,40,-,0.0,5.0,0.0
651,Crotone,Sergio,player_494251,Yakubiv,2,1,744,20,-,0.0,5.0,0.0
652,Parma,Filippo,player_495227,Rinaldi,1,1,131,10,-,0.0,5.0,0.0
653,Sassuolo,Stefano,player_495527,Piccinini,2,1,2182,20,-,0.0,5.0,0.0
654,Torino,Denis,player_496275,Portanova,2,1,135,20,-,0.0,5.0,0.0
655,Torino,Altin,player_496285,Kryeziu,3,1,135,31,-,0.0,5.0,0.0
656,Genoa,Denilho,player_496855,Cleonise,4,1,990,40,-,0.0,5.0,0.0
657,Benevento,Igor,player_497520,Lucatelli,1,3,2000,10,-,0.0,5.0,0.0
658,Crotone,Francesco,player_497521,D'Alterio,1,1,744,10,-,0.0,5.0,0.0
659,Udinese,Martin,player_497953,Palumbo,3,2,136,31,4.0,0.0,5.0,0.06
660,Genoa,Steeve-Mike,player_499164,Eboa Ebongue,3,3,990,31,5,0.0,5.0,0.0
661,Sassuolo,Brian,player_499194,Oddei,4,1,2182,40,5,0.0,5.0,0.0
662,Parma,Gabriele,player_499440,Artistico,4,1,131,40,-,0.0,5.0,0.0
663,Cagliari,Andrea,player_501395,Carboni,2,9,124,20,4.8,0.0,5.0,0.24
664,Bologna,Dion,player_504761,Ruffo Luci,3,1,123,31,-,0.0,5.0,0.0
665,Inter,Franco Ezequiel,player_505185,Carboni,4,1,127,40,-,0.0,5.0,0.0
666,Milan,Luca,player_508492,Stanga,2,1,120,21,-,0.0,5.0,0.0
667,Milan,Giacomo,player_508493,Olzer,3,1,120,32,-,0.0,5.0,0.0
668,Torino,Christian,player_508616,Celesia,2,1,135,20,-,0.0,5.0,0.0
669,Cagliari,Salvatore,player_508621,Boccia,2,1,124,20,-,0.0,5.0,0.0
670,Verona,Bernardo,player_508624,Calabrese,2,1,126,20,-,0.0,5.0,0.0
671,Verona,Filippo,player_508625,Terracciano,3,1,126,31,-,0.0,5.0,0.0
672,Parma,,player_508627,Reinaldo Radu,2,1,131,21,-,0.0,5.0,0.0
673,Sassuolo,Alessandro,player_508630,Mercati,3,1,2182,31,-,0.0,5.0,0.0
674,Milan,Emil,player_508829,Roback,4,1,120,40,-,0.0,5.0,0.0
675,Torino,Giovanni,player_508846,Aceto,2,1,135,20,-,0.0,5.0,0.0
676,Verona,Eugenio,player_508950,Bracelli,2,1,126,20,-,0.0,5.0,0.0
677,Verona,Christian,player_509044,Pierobon,3,1,126,31,-,0.0,5.0,0.0
678,Verona,Philip,player_509269,Yeboah Ankrah,4,2,126,40,4.5,0.0,5.0,0.0
679,Crotone,Antonio,player_510619,Ranieri,3,1,744,32,-,0.0,5.0,0.0
680,Roma,Amir,player_511181,Feratovic,2,1,121,20,-,0.0,5.0,0.0
681,Crotone,Gian Marco,player_512325,Crespi,1,3,744,10,-,0.0,5.0,0.0
682,Cagliari,Bruno,player_514263,Conti,3,1,124,32,-,0.0,5.0,0.0
683,Roma,Filippo,player_514270,Berti,1,1,121,10,-,0.0,5.0,0.0
684,Sassuolo,Samuele,player_514798,Vitale,1,1,2182,10,-,0.0,5.0,0.0
685,Verona,Matei,player_515579,Ilie,2,1,126,20,-,0.0,5.0,0.0
686,Roma,Riccardo,player_515593,Ciervo,3,1,121,32,-,0.0,5.0,0.0
687,Roma,Lamine,player_515598,Tall,4,1,121,40,-,0.0,5.0,0.0
688,Roma,Javier,player_515601,Vicario,2,1,121,20,-,0.0,5.0,0.0
689,Genoa,Giuseppe,player_515606,Agostino,1,1,990,10,-,0.0,5.0,0.0
690,Milan,Leonardo,player_515610,Moleri,1,1,120,10,-,0.0,5.0,0.0
691,Milan,Riccardo,player_515612,Oddi,2,1,120,21,-,0.0,5.0,0.0
692,Milan,Marco,player_515613,Frigerio,3,1,120,31,-,0.0,5.0,0.0
693,Milan,Alessio,player_515614,Brambilla,3,1,120,31,-,0.0,5.0,0.0
694,Crotone,Andrea,player_515617,Amerise,2,1,744,20,-,0.0,5.0,0.0
695,Genoa,Claudiu,player_515618,Micovschi,3,2,990,32,-,0.0,5.0,0.0
696,Benevento,Davide,player_516073,Masella,3,2,2000,32,-,0.0,5.0,0.0
697,Fiorentina,Eduard,player_516771,Dutu,2,1,125,20,-,0.0,5.0,0.0
698,Spezia,Ayoub,player_517545,Afi,4,1,2036,40,-,0.0,5.0,0.0
699,Lazio,Szymon,player_518129,Czyz,3,1,129,32,-,0.0,5.0,0.0
700,Milan,Mattia,player_518146,Paloschi,1,1,120,10,-,0.0,5.0,0.0
701,Bologna,Simone,player_518537,Rabbi,4,3,123,40,4.5,0.0,5.0,0.0
702,Parma,Abdoul Hate,player_518590,Bane,2,1,131,20,-,0.0,5.0,0.0
703,Lazio,Marco,player_518924,Bertini,3,1,129,31,-,0.0,5.0,0.0
704,Lazio,Damiano,player_518925,Franco,2,1,129,20,-,0.0,5.0,0.0
705,Lazio,Marzio,player_518926,Pica,2,1,129,20,-,0.0,5.0,0.0
706,Parma,Martin,player_519264,Turk,1,1,131,10,-,0.0,5.0,0.0
707,Roma,Suf,player_519337,Podgoreanu,3,1,121,32,-,0.0,5.0,0.0
708,Sassuolo,Raul,player_519350,Steau,3,1,2182,31,-,0.0,5.0,0.0
709,Bologna,Alex,player_519383,Arnofoli,2,1,123,21,-,0.0,5.0,0.0
710,Bologna,Matias,player_519384,Rocchi,3,1,123,32,-,0.0,5.0,0.0
711,Atalanta,Giorgio,player_519394,Scalvini,2,1,456,20,-,0.0,5.0,0.0
712,Bologna,Omar,player_519872,Khailoti,2,2,123,20,5,0.0,5.0,0.0
713,Bologna,Mattia,player_519873,Pagliuca,4,2,123,40,5,0.0,5.0,0.0
714,Spezia,Stefano,player_521145,Vannucchi,1,1,2036,10,-,0.0,5.0,0.0
715,Sassuolo,Gioele,player_521146,Zacchi,1,1,2182,10,-,0.0,5.0,0.0
716,Cagliari,Francesco,player_521424,Cusumano,2,1,124,20,-,0.0,5.0,0.0
717,Verona,Andrea,player_521579,Gresele,2,1,126,20,-,0.0,5.0,0.0
718,Crotone,Mattia,player_521631,Timmoneri,3,1,744,31,-,0.0,5.0,0.0
719,Cagliari,Gianluca,player_521635,Contini,4,1,124,40,-,0.0,5.0,0.0
720,Fiorentina,Dimo,player_522117,Krastev,3,1,125,31,-,0.0,5.0,0.0
721,Udinese,Matteo,player_523101,Carnelos,1,1,136,10,-,0.0,5.0,0.0
722,Udinese,Alessandro,player_523102,Rigo,3,1,136,31,-,0.0,5.0,0.0
723,Lazio,Enzo,player_523107,Adeagbo,2,1,129,20,-,0.0,5.0,0.0
