,club,firstname,id,lastname,position,quotation,teamId,ultraPosition,avgRate,sumGoals,currentChampionship,percentageStarter
593,Reims,Hugo,player_510663,Ekitike,3,3,1423,32,4.8,0.0,1.0,0.0
594,Paris,El Chadaille,player_510881,Bitshiabu,2,1,149,20,-,0.0,1.0,0.0
595,Nantes,Charly,player_511226,Jan,1,1,430,10,-,0.0,1.0,0.0
596,Dijon,Wilitty,player_511568,Younoussa,3,4,2130,31,4.8,0.0,1.0,0.0
597,Angers,Kevin,player_511570,Bemanga,3,1,2128,32,-,0.0,1.0,0.0
598,Brest,Rafiki,player_511591,Said,4,1,862,40,-,0.0,1.0,0.0
599,Brest,Idrissa,player_511592,Dioh,3,1,862,31,-,0.0,1.0,0.0
600,Brest,Jeremy,player_511593,Le Douaron,4,7,862,40,4.6,0.0,1.0,0.32
601,Dijon,Bogdan,player_512111,Racovitan,2,1,2130,20,-,0.0,1.0,0.0
602,Dijon,Amir,player_512112,Arli,3,1,2130,32,-,0.0,1.0,0.0
603,Angers,Kévin,player_512113,Boma,2,1,2128,20,-,0.0,1.0,0.0
604,Brest,Killian,player_512157,Benvindo,3,1,862,32,-,0.0,1.0,0.0
605,Nice,Salim,player_512726,Ben Seghir,4,2,1395,40,4.5,0.0,1.0,0.0
606,Reims,Fodé,player_512759,Doucouré,2,5,1423,21,4.9,0.0,1.0,0.11
607,Brest,Cheick Djibril,player_512760,Bangoura,3,3,862,32,-,0.0,1.0,0.0
608,Marseille,Fabio,player_512761,Vanni,1,1,144,10,-,0.0,1.0,0.0
609,Saint-Étienne,Saidou,player_512771,Sow,2,5,152,21,4.4,0.0,1.0,0.21
610,Nice,Theo,player_513349,Pionnier Bertrand,2,1,1395,21,-,0.0,1.0,0.0
611,Nice,Soudeysse,player_513350,Kari,3,1,1395,31,-,0.0,1.0,0.0
612,Nice,Malik,player_513351,Sellouki,3,1,1395,31,-,0.0,1.0,0.0
613,Nice,Alexandre,player_513352,Parsemain,4,1,1395,40,-,0.0,1.0,0.0
614,Strasbourg,Benjamin,player_514434,Besic,3,1,153,32,-,0.0,1.0,0.0
615,Nîmes,Marco,player_515139,Ludivin Majouga,4,5,2336,40,4.5,0.0,1.0,0.0
616,Saint-Étienne,Abdoulaye,player_515700,Sidibé,4,2,152,40,4,0.0,1.0,0.0
617,Saint-Étienne,Tyrone,player_516137,Tormin,3,4,152,32,5,0.0,1.0,0.0
618,Lyon,Habib,player_517058,Keita,3,4,143,31,-,0.0,1.0,0.0
619,Saint-Étienne,Boubacar,player_517404,Fall,1,1,152,10,-,0.0,1.0,0.0
620,Reims,Mouhamadou,player_518089,Drammeh,2,5,1423,20,4.5,0.0,1.0,0.0
621,Angers,Oussama,player_518313,Falouh,2,2,2128,21,-,0.0,1.0,0.0
622,Paris,Mathyas,player_518805,Randriamamy,1,1,149,10,-,0.0,1.0,0.0
623,Strasbourg,Noé,player_519342,Sommer,3,1,153,32,-,0.0,1.0,0.0
624,Strasbourg,Marvin,player_519343,Senaya,1,1,153,10,-,0.0,1.0,0.0
625,Strasbourg,Alexandre,player_521055,Pierre,1,1,153,10,-,0.0,1.0,0.0
626,Nice,Teddy,player_521470,Boulhendi,1,1,1395,10,-,0.0,1.0,0.0
627,Nice,Jules,player_522458,Rolland,1,1,1395,10,-,0.0,1.0,0.0
628,Nice,Laurenzo,player_522461,Prso,2,1,1395,20,-,0.0,1.0,0.0
629,Lorient,Loris,player_523232,Mouyokolo,2,1,694,20,5,0.0,1.0,0.0
630,Nîmes,Adilson,player_523643,Malanda,2,1,2336,20,-,0.0,1.0,0.0
631,Bordeaux,Tom,player_523685,Lacoux,3,1,140,31,5,0.0,1.0,0.0
632,Lille,Mamadou,player_523895,Simbakoli,4,1,429,40,-,0.0,1.0,0.0
633,Saint-Étienne,Baptiste,player_523896,Gabard,3,1,152,31,-,0.0,1.0,0.0
